Purchase_Fact_ID,Customer_ID,Product_ID,Channel_ID,Time_ID,Device_ID,Payment_ID,Marketing_ID,Shipping_ID,Purchase_Amount,Frequency_of_Purchase,Brand_Loyalty_Score,Product_Rating,Time_Spent_Research_Hours,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Discount_Used,Purchase_Intent,Time_to_Decision_Days
259,95-478-2650,3,1,20240710,3,4,26,1,461.00,7,2,4,1,0,8,Low,0,Wants-based,9
260,95-478-2650,3,1,20240710,3,4,30,1,461.00,7,2,4,1,0,8,Low,0,Wants-based,9
261,95-478-2650,3,1,20240710,3,4,34,1,461.00,7,2,4,1,0,8,Low,0,Wants-based,9
262,95-478-2650,3,1,20240710,3,4,38,1,461.00,7,2,4,1,0,8,Low,0,Wants-based,9
263,95-478-2650,3,1,20240710,3,4,42,1,461.00,7,2,4,1,0,8,Low,0,Wants-based,9
264,95-478-2650,3,1,20240710,3,4,46,1,461.00,7,2,4,1,0,8,Low,0,Wants-based,9
265,04-349-6759,17,3,20241225,3,3,1,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
266,04-349-6759,17,3,20241225,3,3,5,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
267,04-349-6759,17,3,20241225,3,3,9,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
268,04-349-6759,17,3,20241225,3,3,13,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
269,04-349-6759,17,3,20241225,3,3,17,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
270,04-349-6759,17,3,20241225,3,3,21,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
271,04-349-6759,17,3,20241225,3,3,25,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
272,04-349-6759,17,3,20241225,3,3,29,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
273,04-349-6759,17,3,20241225,3,3,33,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
274,04-349-6759,17,3,20241225,3,3,37,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
275,04-349-6759,17,3,20241225,3,3,41,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
276,04-349-6759,17,3,20241225,3,3,45,1,253.37,6,4,1,1,2,10,High,1,Impulsive,8
277,21-755-8745,11,2,20240531,2,5,1,1,136.53,3,2,4,2,1,3,High,1,Planned,10
278,21-755-8745,11,2,20240531,2,5,5,1,136.53,3,2,4,2,1,3,High,1,Planned,10
279,21-755-8745,11,2,20240531,2,5,9,1,136.53,3,2,4,2,1,3,High,1,Planned,10
280,21-755-8745,11,2,20240531,2,5,13,1,136.53,3,2,4,2,1,3,High,1,Planned,10
281,21-755-8745,11,2,20240531,2,5,17,1,136.53,3,2,4,2,1,3,High,1,Planned,10
282,21-755-8745,11,2,20240531,2,5,21,1,136.53,3,2,4,2,1,3,High,1,Planned,10
283,21-755-8745,11,2,20240531,2,5,25,1,136.53,3,2,4,2,1,3,High,1,Planned,10
284,21-755-8745,11,2,20240531,2,5,29,1,136.53,3,2,4,2,1,3,High,1,Planned,10
285,21-755-8745,11,2,20240531,2,5,33,1,136.53,3,2,4,2,1,3,High,1,Planned,10
286,21-755-8745,11,2,20240531,2,5,37,1,136.53,3,2,4,2,1,3,High,1,Planned,10
287,21-755-8745,11,2,20240531,2,5,41,1,136.53,3,2,4,2,1,3,High,1,Planned,10
288,21-755-8745,11,2,20240531,2,5,45,1,136.53,3,2,4,2,1,3,High,1,Planned,10
289,29-625-7057,18,1,20240904,1,5,1,1,489.05,10,5,3,0,2,2,High,1,Planned,7
290,29-625-7057,18,1,20240904,1,5,5,1,489.05,10,5,3,0,2,2,High,1,Planned,7
291,29-625-7057,18,1,20240904,1,5,9,1,489.05,10,5,3,0,2,2,High,1,Planned,7
292,29-625-7057,18,1,20240904,1,5,13,1,489.05,10,5,3,0,2,2,High,1,Planned,7
293,29-625-7057,18,1,20240904,1,5,17,1,489.05,10,5,3,0,2,2,High,1,Planned,7
294,29-625-7057,18,1,20240904,1,5,21,1,489.05,10,5,3,0,2,2,High,1,Planned,7
295,29-625-7057,18,1,20240904,1,5,25,1,489.05,10,5,3,0,2,2,High,1,Planned,7
296,29-625-7057,18,1,20240904,1,5,29,1,489.05,10,5,3,0,2,2,High,1,Planned,7
297,29-625-7057,18,1,20240904,1,5,33,1,489.05,10,5,3,0,2,2,High,1,Planned,7
298,29-625-7057,18,1,20240904,1,5,37,1,489.05,10,5,3,0,2,2,High,1,Planned,7
299,29-625-7057,18,1,20240904,1,5,41,1,489.05,10,5,3,0,2,2,High,1,Planned,7
300,29-625-7057,18,1,20240904,1,5,45,1,489.05,10,5,3,0,2,2,High,1,Planned,7
301,58-623-8404,23,3,20240724,1,1,4,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
302,58-623-8404,23,3,20240724,1,1,8,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
303,58-623-8404,23,3,20240724,1,1,12,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
304,58-623-8404,23,3,20240724,1,1,16,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
305,58-623-8404,23,3,20240724,1,1,20,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
306,58-623-8404,23,3,20240724,1,1,24,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
307,58-623-8404,23,3,20240724,1,1,28,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
308,58-623-8404,23,3,20240724,1,1,32,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
309,58-623-8404,23,3,20240724,1,1,36,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
310,58-623-8404,23,3,20240724,1,1,40,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
311,58-623-8404,23,3,20240724,1,1,44,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
312,58-623-8404,23,3,20240724,1,1,48,2,81.91,10,3,4,1,0,4,None,0,Need-based,2
313,56-506-4709,18,3,20241116,1,1,1,3,135.80,2,2,5,1,1,2,High,0,Planned,9
314,56-506-4709,18,3,20241116,1,1,5,3,135.80,2,2,5,1,1,2,High,0,Planned,9
315,56-506-4709,18,3,20241116,1,1,9,3,135.80,2,2,5,1,1,2,High,0,Planned,9
316,56-506-4709,18,3,20241116,1,1,13,3,135.80,2,2,5,1,1,2,High,0,Planned,9
317,56-506-4709,18,3,20241116,1,1,17,3,135.80,2,2,5,1,1,2,High,0,Planned,9
318,56-506-4709,18,3,20241116,1,1,21,3,135.80,2,2,5,1,1,2,High,0,Planned,9
319,56-506-4709,18,3,20241116,1,1,25,3,135.80,2,2,5,1,1,2,High,0,Planned,9
320,56-506-4709,18,3,20241116,1,1,29,3,135.80,2,2,5,1,1,2,High,0,Planned,9
321,56-506-4709,18,3,20241116,1,1,33,3,135.80,2,2,5,1,1,2,High,0,Planned,9
322,56-506-4709,18,3,20241116,1,1,37,3,135.80,2,2,5,1,1,2,High,0,Planned,9
323,56-506-4709,18,3,20241116,1,1,41,3,135.80,2,2,5,1,1,2,High,0,Planned,9
324,56-506-4709,18,3,20241116,1,1,45,3,135.80,2,2,5,1,1,2,High,0,Planned,9
325,25-839-8670,13,3,20240706,3,5,1,1,382.24,12,1,5,1,1,4,High,1,Planned,3
326,25-839-8670,13,3,20240706,3,5,5,1,382.24,12,1,5,1,1,4,High,1,Planned,3
327,25-839-8670,13,3,20240706,3,5,9,1,382.24,12,1,5,1,1,4,High,1,Planned,3
328,25-839-8670,13,3,20240706,3,5,13,1,382.24,12,1,5,1,1,4,High,1,Planned,3
329,25-839-8670,13,3,20240706,3,5,17,1,382.24,12,1,5,1,1,4,High,1,Planned,3
330,25-839-8670,13,3,20240706,3,5,21,1,382.24,12,1,5,1,1,4,High,1,Planned,3
331,25-839-8670,13,3,20240706,3,5,25,1,382.24,12,1,5,1,1,4,High,1,Planned,3
332,25-839-8670,13,3,20240706,3,5,29,1,382.24,12,1,5,1,1,4,High,1,Planned,3
333,25-839-8670,13,3,20240706,3,5,33,1,382.24,12,1,5,1,1,4,High,1,Planned,3
334,25-839-8670,13,3,20240706,3,5,37,1,382.24,12,1,5,1,1,4,High,1,Planned,3
335,25-839-8670,13,3,20240706,3,5,41,1,382.24,12,1,5,1,1,4,High,1,Planned,3
336,25-839-8670,13,3,20240706,3,5,45,1,382.24,12,1,5,1,1,4,High,1,Planned,3
337,89-194-0596,16,1,20240210,2,3,4,2,354.70,5,4,2,0,2,7,None,1,Planned,12
338,89-194-0596,16,1,20240210,2,3,8,2,354.70,5,4,2,0,2,7,None,1,Planned,12
339,89-194-0596,16,1,20240210,2,3,12,2,354.70,5,4,2,0,2,7,None,1,Planned,12
340,89-194-0596,16,1,20240210,2,3,16,2,354.70,5,4,2,0,2,7,None,1,Planned,12
341,89-194-0596,16,1,20240210,2,3,20,2,354.70,5,4,2,0,2,7,None,1,Planned,12
342,89-194-0596,16,1,20240210,2,3,24,2,354.70,5,4,2,0,2,7,None,1,Planned,12
343,89-194-0596,16,1,20240210,2,3,28,2,354.70,5,4,2,0,2,7,None,1,Planned,12
344,89-194-0596,16,1,20240210,2,3,32,2,354.70,5,4,2,0,2,7,None,1,Planned,12
345,89-194-0596,16,1,20240210,2,3,36,2,354.70,5,4,2,0,2,7,None,1,Planned,12
346,89-194-0596,16,1,20240210,2,3,40,2,354.70,5,4,2,0,2,7,None,1,Planned,12
347,89-194-0596,16,1,20240210,2,3,44,2,354.70,5,4,2,0,2,7,None,1,Planned,12
348,89-194-0596,16,1,20240210,2,3,48,2,354.70,5,4,2,0,2,7,None,1,Planned,12
349,55-163-1389,19,1,20240629,1,3,3,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
350,55-163-1389,19,1,20240629,1,3,7,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
351,55-163-1389,19,1,20240629,1,3,11,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
352,55-163-1389,19,1,20240629,1,3,15,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
353,55-163-1389,19,1,20240629,1,3,19,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
354,55-163-1389,19,1,20240629,1,3,23,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
355,55-163-1389,19,1,20240629,1,3,27,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
356,55-163-1389,19,1,20240629,1,3,31,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
357,55-163-1389,19,1,20240629,1,3,35,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
358,55-163-1389,19,1,20240629,1,3,39,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
359,55-163-1389,19,1,20240629,1,3,43,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
360,55-163-1389,19,1,20240629,1,3,47,2,433.82,6,3,2,1,0,8,Medium,0,Planned,10
361,28-225-4286,19,2,20240126,3,3,4,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
362,28-225-4286,19,2,20240126,3,3,8,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
363,28-225-4286,19,2,20240126,3,3,12,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
364,28-225-4286,19,2,20240126,3,3,16,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
365,28-225-4286,19,2,20240126,3,3,20,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
366,28-225-4286,19,2,20240126,3,3,24,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
367,28-225-4286,19,2,20240126,3,3,28,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
368,28-225-4286,19,2,20240126,3,3,32,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
369,28-225-4286,19,2,20240126,3,3,36,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
370,28-225-4286,19,2,20240126,3,3,40,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
371,28-225-4286,19,2,20240126,3,3,44,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
372,28-225-4286,19,2,20240126,3,3,48,1,282.13,5,4,5,1,1,2,None,1,Need-based,9
373,14-305-8712,19,1,20240615,2,5,3,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
374,14-305-8712,19,1,20240615,2,5,7,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
375,14-305-8712,19,1,20240615,2,5,11,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
376,14-305-8712,19,1,20240615,2,5,15,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
377,14-305-8712,19,1,20240615,2,5,19,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
378,14-305-8712,19,1,20240615,2,5,23,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
379,14-305-8712,19,1,20240615,2,5,27,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
380,14-305-8712,19,1,20240615,2,5,31,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
381,14-305-8712,19,1,20240615,2,5,35,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
382,14-305-8712,19,1,20240615,2,5,39,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
383,14-305-8712,19,1,20240615,2,5,43,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
384,14-305-8712,19,1,20240615,2,5,47,3,454.38,10,3,4,0,0,10,Medium,1,Impulsive,7
385,85-738-6864,19,3,20240608,3,4,4,3,138.88,7,2,4,1,1,3,None,1,Planned,4
386,85-738-6864,19,3,20240608,3,4,8,3,138.88,7,2,4,1,1,3,None,1,Planned,4
387,85-738-6864,19,3,20240608,3,4,12,3,138.88,7,2,4,1,1,3,None,1,Planned,4
388,85-738-6864,19,3,20240608,3,4,16,3,138.88,7,2,4,1,1,3,None,1,Planned,4
389,85-738-6864,19,3,20240608,3,4,20,3,138.88,7,2,4,1,1,3,None,1,Planned,4
390,85-738-6864,19,3,20240608,3,4,24,3,138.88,7,2,4,1,1,3,None,1,Planned,4
391,85-738-6864,19,3,20240608,3,4,28,3,138.88,7,2,4,1,1,3,None,1,Planned,4
392,85-738-6864,19,3,20240608,3,4,32,3,138.88,7,2,4,1,1,3,None,1,Planned,4
393,85-738-6864,19,3,20240608,3,4,36,3,138.88,7,2,4,1,1,3,None,1,Planned,4
394,85-738-6864,19,3,20240608,3,4,40,3,138.88,7,2,4,1,1,3,None,1,Planned,4
395,85-738-6864,19,3,20240608,3,4,44,3,138.88,7,2,4,1,1,3,None,1,Planned,4
396,85-738-6864,19,3,20240608,3,4,48,3,138.88,7,2,4,1,1,3,None,1,Planned,4
397,17-198-5155,2,3,20240521,3,5,3,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
398,17-198-5155,2,3,20240521,3,5,7,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
399,17-198-5155,2,3,20240521,3,5,11,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
400,17-198-5155,2,3,20240521,3,5,15,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
401,17-198-5155,2,3,20240521,3,5,19,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
402,17-198-5155,2,3,20240521,3,5,23,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
403,17-198-5155,2,3,20240521,3,5,27,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
404,17-198-5155,2,3,20240521,3,5,31,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
405,17-198-5155,2,3,20240521,3,5,35,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
406,17-198-5155,2,3,20240521,3,5,39,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
407,17-198-5155,2,3,20240521,3,5,43,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
408,17-198-5155,2,3,20240521,3,5,47,2,52.34,6,3,4,1,1,5,Medium,1,Planned,13
409,15-354-9904,12,1,20240901,3,3,3,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
410,15-354-9904,12,1,20240901,3,3,7,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
411,15-354-9904,12,1,20240901,3,3,11,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
412,15-354-9904,12,1,20240901,3,3,15,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
413,15-354-9904,12,1,20240901,3,3,19,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
414,15-354-9904,12,1,20240901,3,3,23,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
415,15-354-9904,12,1,20240901,3,3,27,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
416,15-354-9904,12,1,20240901,3,3,31,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
417,15-354-9904,12,1,20240901,3,3,35,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
418,15-354-9904,12,1,20240901,3,3,39,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
419,15-354-9904,12,1,20240901,3,3,43,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
420,15-354-9904,12,1,20240901,3,3,47,1,338.20,7,3,5,0,1,9,Medium,1,Wants-based,7
421,35-198-9248,14,3,20240304,3,3,1,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
422,35-198-9248,14,3,20240304,3,3,5,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
423,35-198-9248,14,3,20240304,3,3,9,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
424,35-198-9248,14,3,20240304,3,3,13,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
425,35-198-9248,14,3,20240304,3,3,17,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
426,35-198-9248,14,3,20240304,3,3,21,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
427,35-198-9248,14,3,20240304,3,3,25,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
428,35-198-9248,14,3,20240304,3,3,29,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
429,35-198-9248,14,3,20240304,3,3,33,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
430,35-198-9248,14,3,20240304,3,3,37,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
431,35-198-9248,14,3,20240304,3,3,41,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
432,35-198-9248,14,3,20240304,3,3,45,2,263.15,3,1,5,1,1,10,High,1,Impulsive,10
433,03-950-6074,3,2,20240913,2,4,4,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
434,03-950-6074,3,2,20240913,2,4,8,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
435,03-950-6074,3,2,20240913,2,4,12,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
436,03-950-6074,3,2,20240913,2,4,16,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
437,03-950-6074,3,2,20240913,2,4,20,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
438,03-950-6074,3,2,20240913,2,4,24,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
439,03-950-6074,3,2,20240913,2,4,28,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
440,03-950-6074,3,2,20240913,2,4,32,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
441,03-950-6074,3,2,20240913,2,4,36,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
442,03-950-6074,3,2,20240913,2,4,40,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
443,03-950-6074,3,2,20240913,2,4,44,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
444,03-950-6074,3,2,20240913,2,4,48,3,371.58,2,2,1,2,0,10,None,1,Wants-based,11
445,19-999-0134,1,1,20241206,3,2,2,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
446,19-999-0134,1,1,20241206,3,2,6,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
447,19-999-0134,1,1,20241206,3,2,10,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
448,19-999-0134,1,1,20241206,3,2,14,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
449,19-999-0134,1,1,20241206,3,2,18,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
450,19-999-0134,1,1,20241206,3,2,22,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
451,19-999-0134,1,1,20241206,3,2,26,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
452,19-999-0134,1,1,20241206,3,2,30,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
453,19-999-0134,1,1,20241206,3,2,34,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
454,19-999-0134,1,1,20241206,3,2,38,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
455,19-999-0134,1,1,20241206,3,2,42,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
456,19-999-0134,1,1,20241206,3,2,46,3,353.40,2,2,3,2,0,1,Low,0,Impulsive,3
457,57-989-1487,3,3,20241021,1,4,1,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
458,57-989-1487,3,3,20241021,1,4,5,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
459,57-989-1487,3,3,20241021,1,4,9,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
460,57-989-1487,3,3,20241021,1,4,13,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
461,57-989-1487,3,3,20241021,1,4,17,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
462,57-989-1487,3,3,20241021,1,4,21,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
463,57-989-1487,3,3,20241021,1,4,25,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
464,57-989-1487,3,3,20241021,1,4,29,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
465,57-989-1487,3,3,20241021,1,4,33,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
466,57-989-1487,3,3,20241021,1,4,37,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
467,57-989-1487,3,3,20241021,1,4,41,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
468,57-989-1487,3,3,20241021,1,4,45,3,329.41,5,5,3,0,1,1,High,1,Need-based,2
469,07-816-2673,17,1,20241117,3,3,2,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
470,07-816-2673,17,1,20241117,3,3,6,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
471,07-816-2673,17,1,20241117,3,3,10,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
472,07-816-2673,17,1,20241117,3,3,14,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
473,07-816-2673,17,1,20241117,3,3,18,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
474,07-816-2673,17,1,20241117,3,3,22,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
475,07-816-2673,17,1,20241117,3,3,26,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
476,07-816-2673,17,1,20241117,3,3,30,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
477,07-816-2673,17,1,20241117,3,3,34,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
478,07-816-2673,17,1,20241117,3,3,38,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
479,07-816-2673,17,1,20241117,3,3,42,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
480,07-816-2673,17,1,20241117,3,3,46,1,54.46,5,4,5,1,1,1,Low,0,Impulsive,1
481,70-761-3550,2,1,20240724,2,3,1,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
482,70-761-3550,2,1,20240724,2,3,5,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
483,70-761-3550,2,1,20240724,2,3,9,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
484,70-761-3550,2,1,20240724,2,3,13,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
485,70-761-3550,2,1,20240724,2,3,17,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
486,70-761-3550,2,1,20240724,2,3,21,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
487,70-761-3550,2,1,20240724,2,3,25,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
488,70-761-3550,2,1,20240724,2,3,29,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
489,70-761-3550,2,1,20240724,2,3,33,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
490,70-761-3550,2,1,20240724,2,3,37,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
491,70-761-3550,2,1,20240724,2,3,41,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
492,70-761-3550,2,1,20240724,2,3,45,3,257.12,8,2,1,0,2,1,High,1,Impulsive,11
493,38-242-3251,18,3,20240303,1,5,2,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
494,38-242-3251,18,3,20240303,1,5,6,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
495,38-242-3251,18,3,20240303,1,5,10,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
496,38-242-3251,18,3,20240303,1,5,14,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
497,38-242-3251,18,3,20240303,1,5,18,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
498,38-242-3251,18,3,20240303,1,5,22,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
499,38-242-3251,18,3,20240303,1,5,26,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
500,38-242-3251,18,3,20240303,1,5,30,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
501,38-242-3251,18,3,20240303,1,5,34,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
502,38-242-3251,18,3,20240303,1,5,38,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
503,38-242-3251,18,3,20240303,1,5,42,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
504,38-242-3251,18,3,20240303,1,5,46,1,293.04,11,4,2,1,1,3,Low,1,Planned,6
505,95-525-0842,2,2,20241113,3,1,3,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
506,95-525-0842,2,2,20241113,3,1,7,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
507,95-525-0842,2,2,20241113,3,1,11,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
508,95-525-0842,2,2,20241113,3,1,15,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
509,95-525-0842,2,2,20241113,3,1,19,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
510,95-525-0842,2,2,20241113,3,1,23,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
511,95-525-0842,2,2,20241113,3,1,27,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
512,95-525-0842,2,2,20241113,3,1,31,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
513,95-525-0842,2,2,20241113,3,1,35,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
514,95-525-0842,2,2,20241113,3,1,39,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
515,95-525-0842,2,2,20241113,3,1,43,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
516,95-525-0842,2,2,20241113,3,1,47,1,110.40,12,5,1,2,1,3,Medium,0,Need-based,12
517,37-101-4922,19,3,20241224,2,2,3,1,76.27,4,2,3,0,0,8,Medium,1,Wants-based,10
518,37-101-4922,19,3,20241224,2,2,7,1,76.27,4,2,3,0,0,8,Medium,1,Wants-based,10
519,37-101-4922,19,3,20241224,2,2,11,1,76.27,4,2,3,0,0,8,Medium,1,Wants-based,10
520,37-101-4922,19,3,20241224,2,2,15,1,76.27,4,2,3,0,0,8,Medium,1,Wants-based,10
