Demographic_ID,Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location
389,89-730-1134,46,Male,Middle,Divorced,High School,Middle,Jixian
390,74-051-7865,19,Female,High,Divorced,Bachelor's,High,Deqing
391,40-450-4266,37,Female,Middle,Single,Bachelor's,Middle,Sala
392,90-272-5701,28,Male,Middle,Single,Master's,High,Semiletka
393,14-118-5229,25,Male,Middle,Divorced,Master's,High,Dayr Sharaf
394,24-662-2119,47,Male,High,Widowed,Master's,Middle,Adani
395,61-794-8438,45,Polygender,Middle,Divorced,Bachelor's,Middle,Rakhiv
396,21-959-5766,24,Non-binary,High,Married,High School,Middle,Ma'an
397,42-518-2602,30,Male,Middle,Divorced,Bachelor's,High,Navoiy
398,35-850-8676,24,Female,High,Married,High School,Middle,Sishilichengzi
399,07-958-2231,27,Female,Middle,Married,Bachelor's,Middle,Tigaherang
400,78-503-0416,25,Male,Middle,Single,High School,High,Villa Dolores
401,98-130-8811,18,Female,High,Single,High School,Middle,Tilburg
402,18-614-2070,47,Female,Middle,Married,Bachelor's,High,Ugra
403,80-277-3242,36,Male,High,Widowed,High School,Middle,Montreuil
404,44-949-9040,23,Female,High,Divorced,Bachelor's,High,Garibaldi
405,04-545-9162,49,Male,High,Divorced,Master's,High,Tiang
406,51-320-2801,27,Female,High,Divorced,Bachelor's,High,Mouquim
407,50-510-5119,43,Male,High,Widowed,Master's,High,Montecristi
408,63-964-6954,19,Female,High,Married,High School,Middle,Prince Albert
409,55-569-9247,41,Female,Middle,Married,Master's,High,G?teborg
410,02-911-0447,29,Female,Middle,Single,High School,Middle,Zaje?ov
411,77-626-7240,25,Male,High,Widowed,Master's,High,Liushun
412,75-915-9803,45,Male,High,Widowed,Bachelor's,Middle,Sancha
413,78-905-2660,36,Female,Middle,Divorced,Bachelor's,High,Damnoen Saduak
414,02-677-6735,21,Female,High,Widowed,High School,High,Cianorte
415,20-460-9796,47,Female,Middle,Widowed,Master's,High,Liuzuo
416,57-587-4005,26,Female,Middle,Widowed,Bachelor's,High,Pameungpeuk
417,99-477-8256,25,Female,Middle,Single,Master's,High,K?shmar
418,03-992-3728,26,Bigender,Middle,Married,Bachelor's,High,?Arad
419,24-878-4507,34,Male,High,Divorced,Bachelor's,Middle,Lenart v Slov. Goricah
420,22-106-8347,48,Male,High,Divorced,Master's,Middle,Bigaa
421,81-479-0790,19,Male,High,Single,Bachelor's,Middle,Guadalupe
422,03-023-9932,37,Female,High,Widowed,Bachelor's,Middle,Xiaruyue
423,36-632-2460,23,Female,High,Widowed,Bachelor's,Middle,Gweedore
424,32-799-7704,34,Female,High,Widowed,Master's,High,Przelewice
425,09-369-0588,42,Male,High,Single,Bachelor's,Middle,Dalumangcob
426,87-727-6434,28,Female,High,Widowed,Master's,Middle,Cravo Norte
427,93-413-4758,31,Female,Middle,Single,Master's,High,Samamiya
428,15-663-7994,20,Female,Middle,Widowed,Bachelor's,High,Tanahmerah
429,29-319-4519,32,Male,High,Divorced,High School,High,?rebro
430,40-347-2903,27,Female,Middle,Single,Bachelor's,High,Kefar Yona
431,18-452-1635,19,Female,Middle,Widowed,Bachelor's,Middle,Pasto
432,47-710-5471,50,Male,Middle,Single,High School,Middle,Huangtan
433,88-167-7129,40,Polygender,High,Married,Bachelor's,Middle,Il?inskiy
434,86-771-9082,20,Male,High,Married,Bachelor's,High,Ugljevik
435,46-678-4172,24,Female,Middle,Married,Master's,Middle,Na Chaluai
436,14-249-1256,46,Male,Middle,Single,High School,Middle,Marolambo
437,94-120-9525,34,Genderfluid,High,Divorced,Bachelor's,High,Tamana
438,22-234-9315,44,Female,High,Widowed,Bachelor's,High,Miyazu
439,37-560-7247,38,Genderqueer,Middle,Married,Master's,High,Gryf?w ?l?ski
440,91-857-0797,22,Genderfluid,High,Widowed,High School,Middle,Pinagsibaan
441,19-344-0102,44,Male,High,Single,Master's,High,Jardin
442,48-609-7715,43,Female,High,Divorced,Master's,Middle,Aguilares
443,13-571-6506,25,Male,Middle,Divorced,Master's,High,Muslyumovo
444,47-073-6440,21,Female,Middle,Divorced,Master's,High,Taiyuan
445,50-303-1693,29,Female,Middle,Married,High School,High,Chatturat
446,69-157-9577,41,Male,High,Divorced,Master's,High,Paisha
447,09-513-4923,38,Genderfluid,High,Divorced,Master's,High,Kadugadung
448,82-975-8569,26,Male,High,Widowed,Bachelor's,High,Paris 15
449,70-774-7728,41,Female,Middle,Widowed,Master's,Middle,Dualing
450,13-015-8097,46,Female,High,Single,Bachelor's,High,Adelaide
451,68-391-7279,39,Genderqueer,High,Widowed,Bachelor's,Middle,Pingshi
452,28-764-3337,43,Male,Middle,Divorced,Bachelor's,Middle,Renshan
453,00-285-9607,44,Genderfluid,Middle,Married,Bachelor's,Middle,Sobinka
454,04-832-3559,26,Male,Middle,Widowed,Bachelor's,Middle,Narol
455,27-613-5005,29,Male,Middle,Widowed,Master's,High,Fresno
456,49-825-3438,50,Male,High,Widowed,High School,High,Vabalninkas
457,31-783-9785,19,Female,High,Divorced,Master's,Middle,Jambuwerkrajan
458,58-059-8187,27,Male,High,Widowed,High School,Middle,Ozubulu
459,74-882-6648,34,Female,High,Married,High School,High,Nakhchivan
460,13-588-5783,20,Female,Middle,Married,High School,Middle,S?o Crist?v?o
461,25-085-7917,42,Female,Middle,Single,High School,High,Pallisa
462,66-085-1226,22,Female,Middle,Married,Master's,High,San Pascual
463,37-037-1765,30,Male,High,Married,Bachelor's,Middle,?A??rah ash Sham?l?yah
464,48-630-6410,39,Male,High,Divorced,Master's,High,Dom Pedrito
465,15-152-9751,21,Female,High,Married,High School,Middle,Turkestan
466,23-451-9920,37,Male,Middle,Divorced,Master's,High,Rzeczenica
467,56-592-0089,35,Female,Middle,Divorced,Master's,High,Hengshui
468,29-374-1297,33,Non-binary,Middle,Widowed,High School,Middle,Nantes
469,80-728-6133,47,Male,Middle,Divorced,High School,Middle,Tamorot
470,58-502-7490,32,Male,High,Widowed,Bachelor's,High,Sinchao
471,23-537-0742,20,Male,Middle,Widowed,Bachelor's,High,Anding
472,22-483-3115,37,Female,High,Single,Bachelor's,Middle,Rukem
473,57-372-5969,35,Non-binary,High,Divorced,Master's,High,Bogovarovo
474,37-283-9076,18,Female,Middle,Single,High School,High,Valbo
475,39-075-3518,27,Male,Middle,Widowed,High School,High,Jaguaruana
476,84-315-7189,29,Female,High,Married,Bachelor's,Middle,??qchah Kh?nah
477,75-964-5589,24,Male,High,Widowed,Master's,High,Lipovci
478,06-594-3417,27,Male,High,Single,Bachelor's,High,Panagyurishte
479,79-759-6726,18,Male,High,Widowed,High School,High,K?oczew
480,12-851-1771,50,Bigender,High,Married,High School,High,Zhukovo
481,79-960-1714,31,Male,Middle,Single,Master's,High,Nyk?ping
482,30-417-6981,45,Male,High,Married,Master's,High,Jianmin
483,91-532-5399,29,Male,Middle,Single,Master's,Middle,Bucaramanga
484,89-997-9041,36,Male,High,Widowed,High School,Middle,Kudanding
485,26-235-6745,27,Female,High,Widowed,Master's,High,Kyoto
486,99-080-9462,24,Male,High,Single,High School,Middle,Saraburi
487,87-056-8987,49,Agender,High,Widowed,High School,Middle,Negeriagung
488,06-160-8063,21,Bigender,Middle,Divorced,High School,High,Latacunga
489,73-434-2308,19,Female,Middle,Married,Master's,High,Guanzhou
490,84-260-6464,23,Female,Middle,Married,Bachelor's,High,Tabuc Pontevedra
491,00-149-4481,28,Female,High,Divorced,Master's,High,Kabale
492,05-710-6109,27,Female,High,Divorced,Master's,High,Malveira
493,84-724-8407,47,Female,High,Divorced,Bachelor's,Middle,Veiga
494,45-795-1873,20,Agender,High,Widowed,Master's,Middle,Jagistay
495,06-647-3248,26,Female,High,Single,Master's,High,Yuannan
496,06-767-5206,49,Male,High,Single,Bachelor's,Middle,Mount Darwin
497,94-288-4423,39,Female,High,Widowed,Master's,High,Qal?eh-ye Khv?jeh
498,49-891-9711,22,Male,Middle,Divorced,Master's,Middle,Veiga
499,08-806-0588,25,Male,High,Single,High School,Middle,Al Qar?rah
500,94-746-2001,30,Female,Middle,Married,Bachelor's,Middle,Fandriana
501,38-943-5744,19,Polygender,High,Married,Bachelor's,High,Carregueira
502,98-535-8497,35,Male,High,Divorced,Master's,Middle,Lincheng
503,33-243-8793,45,Male,Middle,Widowed,High School,High,Semenivka
504,99-581-5577,20,Male,High,Single,High School,High,Yl?ne
505,64-180-2404,48,Male,Middle,Divorced,High School,High,Cendagah
506,73-097-0986,23,Male,Middle,Single,Master's,High,F?r?z?b?d
507,88-051-0567,49,Female,High,Widowed,High School,High,Trondheim
508,44-715-9594,23,Female,Middle,Widowed,Bachelor's,High,Yakovlevo
509,84-188-6577,39,Male,Middle,Widowed,High School,High,Katav-Ivanovsk
510,19-116-4723,45,Male,High,Married,High School,High,Voznesenskoye
511,21-783-9242,31,Genderqueer,High,Divorced,Master's,High,Voskhod
512,95-528-2313,19,Female,Middle,Married,Bachelor's,High,Gudja
513,94-682-4886,27,Male,Middle,Single,Bachelor's,High,Gawul
514,55-944-9669,32,Bigender,Middle,Divorced,Master's,High,Sobeok
515,32-314-2958,24,Male,Middle,Married,Master's,High,Nanhuang
516,67-697-2331,22,Male,Middle,Married,Master's,High,Tanudan
517,28-855-1639,46,Male,High,Single,High School,Middle,Jiaozuo
518,38-069-8615,37,Female,Middle,Married,Bachelor's,Middle,Tak?b
519,58-233-5963,34,Male,High,Single,Bachelor's,High,Gualeguay
520,02-004-0620,32,Male,Middle,Single,Master's,High,Lagoa Seca
521,78-822-9328,44,Male,High,Divorced,High School,Middle,Bugarama
522,73-359-1998,24,Female,Middle,Divorced,Bachelor's,Middle,Dicamay
523,84-459-7736,22,Genderqueer,Middle,Widowed,Master's,Middle,Xiluodu
524,07-395-5818,37,Agender,High,Single,High School,High,?ab?bah
525,07-560-6637,41,Female,Middle,Divorced,Master's,High,Lobuk
526,61-926-1691,32,Male,High,Divorced,High School,Middle,Waiwukak
527,41-215-6092,37,Female,High,Single,High School,High,Zub?bah
528,89-833-7175,43,Male,Middle,Widowed,High School,High,K?sowo
529,08-117-9893,49,Male,High,Single,High School,Middle,Colombo
530,24-109-2173,27,Female,High,Single,Bachelor's,High,Mess?ni
531,79-939-2140,41,Male,Middle,Widowed,High School,High,Yishui
532,95-999-0984,33,Male,High,Divorced,Bachelor's,Middle,Nanyaojie
533,64-799-3174,46,Male,Middle,Divorced,Master's,Middle,Buzen
534,27-018-2262,42,Female,Middle,Married,Bachelor's,Middle,Bom Jesus do Itabapoana
535,38-881-0766,27,Male,Middle,Widowed,High School,Middle,Centenario
536,17-344-8603,29,Male,High,Divorced,Bachelor's,Middle,Al J?zah
537,51-387-9144,38,Male,High,Single,Master's,Middle,Th? Tr?n C?m Th?y
538,42-101-8525,21,Male,Middle,Widowed,Bachelor's,Middle,Curahkalak Tengah
539,69-157-6752,18,Male,Middle,Single,Bachelor's,Middle,Ebu
540,27-843-5553,44,Non-binary,Middle,Single,Bachelor's,Middle,T?o Pujio
541,04-468-5487,22,Male,Middle,Married,High School,High,Cr?teil
542,08-584-8296,18,Female,Middle,Divorced,High School,High,Shaxi
543,81-014-4502,24,Female,Middle,Widowed,Master's,Middle,Kel?sh?d va S?darj?n
544,65-167-9819,28,Male,High,Divorced,High School,Middle,Punta Gorda
545,19-925-2376,24,Male,High,Single,Bachelor's,Middle,Segodim
546,03-669-7519,40,Female,Middle,Married,Master's,High,Yinying
547,00-520-4376,50,Male,High,Widowed,Bachelor's,Middle,Harembo
548,62-701-1037,49,Male,Middle,Widowed,Master's,High,Lazarevac
549,87-806-4478,35,Male,Middle,Widowed,Master's,Middle,Al J?zah
550,04-809-8989,25,Female,High,Married,High School,Middle,Zhongcun
551,39-867-1989,40,Female,High,Widowed,High School,High,Gaopeng
552,45-584-7333,40,Female,High,Widowed,Master's,High,Tabonok
553,85-885-6579,50,Male,Middle,Single,Bachelor's,Middle,Tirana
554,65-457-2840,24,Male,Middle,Single,High School,Middle,Maralal
555,82-726-1255,30,Female,Middle,Married,Bachelor's,High,Xinjiang
556,90-602-3583,32,Female,High,Widowed,Bachelor's,Middle,Mocho
557,02-711-1034,48,Female,High,Widowed,High School,Middle,Likhoy
558,27-347-7437,44,Female,High,Married,Bachelor's,High,Mineiros
559,95-675-7816,19,Female,High,Widowed,Master's,Middle,Noisy-le-Grand
560,87-418-1400,39,Male,Middle,Widowed,Bachelor's,High,Taoyuan
561,51-220-3072,31,Male,Middle,Married,Master's,High,Shuntian
562,17-648-0171,38,Female,High,Widowed,Bachelor's,Middle,Jo?o C?mara
563,11-975-9054,33,Male,Middle,Married,High School,High,Cunha
564,75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Fengyi
565,13-297-9777,42,Agender,Middle,Married,Bachelor's,High,Myshkin
566,81-604-7906,49,Male,Middle,Divorced,High School,High,Tewulike
567,87-518-0375,46,Non-binary,Middle,Divorced,High School,High,Bistrinci
568,53-437-2629,42,Male,High,Single,Bachelor's,Middle,Chenguang
569,46-681-0764,44,Female,Middle,Married,Master's,High,Muara
570,43-990-6454,33,Female,High,Divorced,Master's,Middle,Qorveh
571,55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Bom Despacho
572,29-067-4901,35,Male,High,Divorced,Master's,Middle,Arhust
573,93-957-6269,26,Male,High,Divorced,Bachelor's,Middle,Thaton
574,81-225-6647,43,Female,High,Widowed,Bachelor's,High,Changbai
575,64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Kragan
576,47-178-9529,37,Female,High,Divorced,Master's,Middle,Bida
577,63-808-3641,25,Male,High,Widowed,Bachelor's,Middle,Pointe Michel
578,85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan
579,40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sabugo
580,24-853-1635,20,Female,Middle,Widowed,High School,Middle,Huangjin
581,61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan
582,89-392-5002,19,Female,High,Single,Bachelor's,High,Xinqiao
583,71-573-6085,31,Female,Middle,Widowed,Master's,High,Trzemeszno
584,91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Dashkawka
585,07-323-0255,31,Genderfluid,Middle,Married,High School,High,Sakura
586,81-054-5343,45,Female,High,Divorced,Bachelor's,Middle,Lianghu
587,14-854-9545,45,Agender,Middle,Single,High School,Middle,Karabash
588,52-150-4629,23,Female,High,Divorced,Master's,High,Maomiaoji
589,48-918-4473,28,Male,Middle,Married,High School,High,Pingtian
590,06-764-5496,26,Female,High,Single,High School,Middle,Ti?ina
591,67-036-4295,50,Female,Middle,Divorced,Master's,High,Montceau-les-Mines
592,35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Karengan
593,08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Sungai Raya
594,35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru
595,91-570-2695,50,Male,Middle,Married,High School,Middle,?ah??
596,54-193-3526,24,Female,Middle,Widowed,Bachelor's,Middle,Masaran
597,55-237-7991,49,Male,Middle,Widowed,Master's,High,Huangtang
598,90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,Sko?tari
599,88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat
600,06-638-0433,41,Male,High,Married,High School,Middle,Doibang
601,84-208-7045,33,Male,High,Divorced,High School,High,Kazimierz Dolny
602,71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari
603,91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora
604,68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra
605,28-862-5550,49,Female,Middle,Married,Bachelor's,High,General Lavalle
606,85-666-7449,26,Female,High,Widowed,Bachelor's,High,Zhongzhang
607,30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion
608,39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang
609,85-467-6564,35,Female,Middle,Widowed,High School,Middle,San Nicolas
610,82-692-9306,41,Male,High,Married,High School,Middle,Ropa
611,18-593-8611,22,Genderqueer,High,Single,High School,Middle,San Diego
612,93-093-0556,42,Male,Middle,Single,Master's,Middle,Pan-an
613,59-080-5779,50,Male,High,Single,Bachelor's,High,Shu
614,64-915-2968,30,Female,High,Divorced,High School,Middle,T?n nad Vltavou
615,94-495-3402,49,Female,High,Divorced,Master's,High,Mojogajeh
616,84-458-6432,40,Female,Middle,Divorced,Bachelor's,Middle,Mawu
617,46-452-3822,38,Female,Middle,Single,Bachelor's,Middle,Genting
618,54-877-5699,21,Male,High,Married,Master's,High,Madan
619,15-146-4456,40,Male,High,Divorced,Master's,High,Hexiangqiao
620,76-620-2994,26,Male,High,Divorced,Master's,Middle,Na Muen
621,60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon
622,77-742-5663,47,Female,Middle,Widowed,High School,High,Qingban
623,05-167-0833,21,Male,Middle,Single,Master's,Middle,Lab?ge
624,86-182-9556,34,Male,High,Widowed,High School,High,Port Elizabeth
625,14-415-2802,29,Male,Middle,Widowed,Master's,High,Sauri
626,49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Desakolot
627,67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Huambo
628,91-761-9492,29,Female,Middle,Divorced,Master's,High,Luoting
629,19-184-7665,25,Non-binary,Middle,Married,Bachelor's,High,Stepnogorsk
630,19-383-9741,37,Male,Middle,Widowed,High School,Middle,Zarechnyy
631,71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Arnprior
632,73-145-5784,50,Female,Middle,Divorced,High School,High,Donglu
633,50-637-1630,42,Polygender,High,Married,High School,Middle,Inderka
634,44-938-7475,28,Female,High,Single,Bachelor's,High,Tochio-honch?
635,55-279-3045,23,Male,Middle,Single,High School,Middle,Pasadena
636,59-997-3903,42,Male,High,Divorced,High School,High,Barish?l
637,12-029-9344,32,Male,High,Single,Bachelor's,High,Kihurio
638,41-130-2570,33,Male,Middle,Divorced,Bachelor's,High,Oekero
639,25-285-7453,32,Male,High,Single,Bachelor's,Middle,Cluses
640,47-225-8686,29,Male,High,Widowed,High School,High,Wrz?sowice
641,33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Hengfeng
642,03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Bor
643,30-735-8744,24,Female,Middle,Divorced,Bachelor's,High,Nawu
644,13-848-5757,32,Female,High,Single,Master's,Middle,Longotea
645,21-300-2001,41,Female,Middle,Widowed,High School,Middle,?ab?l al Jabr
646,38-587-1781,18,Male,Middle,Divorced,Bachelor's,Middle,Gueset
647,66-557-1474,25,Male,Middle,Single,Master's,Middle,L?kak
648,03-422-8710,49,Male,Middle,Divorced,Bachelor's,High,Yuanguping
649,97-505-8416,43,Male,Middle,Married,Bachelor's,Middle,Chamical
650,98-585-4742,38,Female,High,Widowed,High School,High,?gios Andr?as
651,51-302-9537,40,Female,High,Single,Bachelor's,Middle,Cibeusi
652,88-313-2633,33,Male,Middle,Divorced,Master's,Middle,Itsandz?ni
653,61-286-0069,18,Agender,Middle,Widowed,Bachelor's,Middle,Kosh-Agach
654,35-907-0586,39,Female,High,Married,Bachelor's,High,Kuafeu
655,30-522-1574,31,Male,Middle,Divorced,Bachelor's,High,Xincheng
656,43-715-8777,27,Male,Middle,Divorced,Master's,High,Minneapolis
657,94-692-4313,31,Female,High,Single,Bachelor's,Middle,P?fki
658,96-915-4091,36,Female,High,Widowed,Bachelor's,Middle,?awall?
659,19-689-4556,50,Female,Middle,Married,High School,Middle,Przeworsk
660,53-143-6147,49,Female,High,Divorced,High School,High,Amsterdam Nieuw West
661,02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi
662,54-439-4748,35,Non-binary,High,Widowed,Bachelor's,High,Borova
663,66-949-9895,21,Male,Middle,Widowed,Master's,High,Vendargues
664,20-648-1010,34,Male,High,Married,High School,Middle,Zilang
665,79-939-5393,21,Female,High,Married,High School,High,Camalote
666,89-249-8369,23,Female,High,Widowed,Bachelor's,High,Julayjilah
667,85-366-1482,31,Female,Middle,Married,High School,Middle,Badajoz
668,34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne
669,90-363-8040,27,Male,High,Divorced,Bachelor's,Middle,Hospitalet De LlobregatL'
670,65-533-1660,18,Male,Middle,Married,Master's,High,Palma De Mallorca
671,98-376-8787,36,Male,High,Married,Master's,Middle,Pho Duc
672,18-938-9896,44,Female,Middle,Widowed,High School,High,?eba
673,04-829-7037,48,Bigender,High,Married,High School,High,Yaguaraparo
674,93-455-0576,23,Female,Middle,Widowed,Master's,Middle,Novoorsk
675,84-637-9188,35,Male,Middle,Divorced,Bachelor's,Middle,Wuyang
